sequence,frame_id,viewer,human_name,image_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,torso_depth_m,torso_distance_m,num_visible_keypoints,keypoint_depths_m
005_tagging,00281,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00281.jpg,305.04383576144977,369.01940912910965,643.3510269235187,1099.139860436268,1.5314979706445808,1.717454009501871,1.612336569720662,1.7357281534039477,17,1.287003 1.303871 1.238134 1.358069 1.194822 1.489164 1.229225 1.656529 1.303652 1.776266 1.436409 1.728917 1.495756 1.931715 1.690088 2.153475 1.762371
005_tagging,00281,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00281.jpg,1082.0455944515938,206.8848277311904,1336.481349032409,707.0096030470024,1.9765113766469686,2.9343392342036982,2.053333281464382,3.0202583855490728,17,1.671376 1.635658 1.682801 1.639627 1.773198 1.682813 1.942331 1.709561 2.127337 1.836683 2.204530 1.956159 2.150508 2.149934 2.370638 2.457908 2.609632
005_tagging,00291,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00291.jpg,298.7076640106544,527.3700315165966,699.6536088588784,1064.3350957633204,1.480694853631216,1.6000849555989527,1.6071598417480522,1.7321422403830042,17,1.151159 1.151865 1.137556 1.267958 1.185993 1.468049 1.227052 1.704799 1.241176 1.691510 1.257413 1.680606 1.533714 1.855733 1.575804 2.188958 1.852467
005_tagging,00291,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00291.jpg,1076.5844377239935,235.53205567462965,1408.0,774.2173776593345,1.4666301250235083,2.488633211161144,1.640742359246115,2.5704398633845305,17,1.102548 1.078101 1.109257 1.108070 1.192948 1.279113 1.299308 1.462745 1.415339 1.516524 1.296423 1.609484 1.672001 1.580673 1.968592 1.887658 2.353930
005_tagging,00301,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00301.jpg,100.0600900760922,827.0173185264027,1066.6635858866218,1134.0814294221943,1.1435232135708986,1.3393535852331435,1.2864380054961528,1.3598403538667443,17,0.871640 0.844671 0.886126 0.822406 0.965911 0.892770 1.139327 1.046631 1.299540 1.156271 1.187771 1.205274 1.367602 1.348471 1.327082 1.533422 1.544978
005_tagging,00321,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00321.jpg,431.0291188435109,157.1981025392669,732.9179437204488,661.1193612777344,2.1087180702152186,2.4979979596566815,2.2192312538870116,2.475365203394653,17,1.735001 1.705964 1.746762 1.695716 1.844812 1.795039 1.971375 1.846567 2.159026 2.070430 2.401311 2.182626 2.255837 2.543228 2.535497 2.709566 2.649451
005_tagging,00331,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00331.jpg,1393.18692175496,477.6062499117377,1408.0,884.414848572919,1.9863997186734967,3.646101449871021,,,7,1.757280 1.725661 1.751484 1.628341 1.745364 1.753862 1.722866 1.848920 1.732424 2.010901 1.937576 1.956740 1.955231 2.077080 2.180666 1.785292 2.278465
005_tagging,00331,aria03,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00331.jpg,706.1088077369835,393.6830299952344,800.7531355266134,730.0414038386782,4.016618273897599,4.233276062135899,4.120933199749754,4.266375336300452,17,3.702825 3.710323 3.700300 3.781424 3.811123 4.009578 3.828002 4.144380 3.894881 4.157936 3.930750 4.192491 4.049376 4.382519 4.117335 4.606927 4.262343
005_tagging,00331,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00331.jpg,299.55252500898564,414.01661390496804,454.804612879811,814.8579604216983,3.0573808155819466,3.581331051498707,3.2374871949316955,3.7137680037611585,17,2.742844 2.741201 2.734983 2.868610 2.795971 3.032692 2.884724 3.101469 3.007437 2.978862 3.020857 3.314199 3.160775 3.472793 3.182733 3.672340 3.262985
005_tagging,00341,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00341.jpg,1254.2659777279664,605.5187671270758,1393.1026983073775,1013.6343817373559,2.411873730875658,3.8349640181154228,2.439802688603173,3.8253757908547916,17,2.258719 2.230550 2.261754 2.145475 2.312881 2.187698 2.310751 2.293485 2.346065 2.487387 2.577926 2.392376 2.487230 2.535155 2.781737 2.588524 2.804140
005_tagging,00341,aria03,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00341.jpg,732.1458093775979,429.9657500402743,842.1866166498368,779.5272704863655,3.580805867695085,3.7523478369706247,3.704710241784118,3.7993803137883124,17,3.332808 3.349196 3.323926 3.402457 3.390483 3.568735 3.458704 3.469130 3.411746 3.338116 3.554367 3.757599 3.651821 3.923605 3.740935 4.256754 3.943318
005_tagging,00341,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00341.jpg,267.84798583867797,350.92102242559304,436.45059637074706,783.7353142709073,2.735012337233502,3.3172683451480727,2.842014774844232,3.3902360549234016,17,2.399346 2.413072 2.376767 2.510382 2.390764 2.690215 2.483458 2.889616 2.570470 3.036794 2.648538 2.919344 2.764686 3.125786 2.883390 3.372755 3.019828
005_tagging,00351,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00351.jpg,1063.9999594605279,597.8954618502241,1292.8221066400274,955.555004040647,2.8189918496231767,3.782399380783309,2.9011230817245988,3.8206004762105286,17,2.586056 2.555493 2.609535 2.548277 2.713144 2.534194 2.822720 2.507521 2.998475 2.657434 3.051622 2.830013 2.972234 3.082640 3.152945 3.280108 3.020450
005_tagging,00351,aria03,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00351.jpg,685.0386387145772,439.66020991766004,873.3219595132805,776.3744448541058,3.3575735496506964,3.5073393773893304,3.5251009040320493,3.6138234960038025,17,3.057273 3.060475 3.047126 3.109808 3.156899 3.217926 3.321363 3.233828 3.359056 3.271182 3.321610 3.498606 3.551595 3.686829 3.503352 4.001137 3.680686
005_tagging,00351,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00351.jpg,229.36579746583993,285.9074893095073,401.9976768966362,751.9373699368466,2.4715445658875033,3.1472827862294364,2.5812984491956703,3.236565896045976,17,2.185441 2.197395 2.160062 2.293213 2.149588 2.459010 2.226942 2.628147 2.309561 2.592171 2.391822 2.666051 2.496546 2.853430 2.614085 3.075882 2.716912
005_tagging,00361,aria03,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00361.jpg,1277.7012257301183,632.4172427470121,1408.0,1027.3987452318106,2.2411008670969492,3.844148475508132,2.28174639711062,3.8887653289102313,15,2.066320 2.029433 2.083618 1.962142 2.132558 1.989642 2.137792 2.039553 2.246010 2.182347 2.465443 2.233627 2.329866 2.465054 2.530199 2.261264 2.561579
005_tagging,00361,aria03,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00361.jpg,837.5576352890153,480.25466009162403,1054.3927769669403,882.4874751880869,2.936585577582064,3.2464237482096885,3.055889406958551,3.3339919491734267,17,2.610188 2.595338 2.621517 2.610914 2.723010 2.725544 2.916890 2.853089 3.070012 2.936751 3.107814 3.003625 3.108153 3.119450 3.200642 3.270097 3.448923
005_tagging,00361,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00361.jpg,435.9166545479326,359.6419417740799,623.2832303648003,809.7212932657594,2.619076088585745,2.8427650372829416,2.7736982568086193,2.952534070991442,17,2.293656 2.313194 2.262094 2.398388 2.351448 2.587063 2.461326 2.731312 2.557959 2.744671 2.601229 2.826906 2.720490 2.939766 2.681741 3.179079 2.873971
005_tagging,00371,aria03,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00371.jpg,1072.7326930752909,557.2145088377835,1386.5419386703,969.0203785375141,2.1181553323566478,3.027055488990505,2.216271063802615,3.144122430395962,17,1.796117 1.771091 1.806732 1.768458 1.897423 1.853877 2.096990 1.926762 2.311214 1.954924 2.387844 2.157058 2.275484 2.414562 2.367886 2.658013 2.564205
005_tagging,00371,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00371.jpg,461.99206138743523,333.8359247090451,788.9352726594733,816.9644106827697,2.162129304916743,2.310642837745958,2.319604721824005,2.3884241457156694,17,1.881932 1.870745 1.889870 1.933233 1.970118 2.034937 2.103572 2.182122 2.022047 2.236980 1.841649 2.269561 2.369649 2.277136 2.481984 2.614706 2.775959
005_tagging,00381,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00381.jpg,545.3405660102777,220.99538679433016,787.0318145782056,844.2626589409165,1.9137884212260607,2.097294656404229,2.064410433464821,2.156596648532582,17,1.553339 1.529693 1.571498 1.577260 1.650071 1.659646 1.864590 1.757947 2.123272 1.713756 2.108833 1.990855 2.137965 2.126862 2.248688 2.290687 2.629438
005_tagging,00391,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00391.jpg,596.4932988242168,326.2414031126899,766.3085921040641,822.2747002016175,2.206034558202638,2.323718032166102,2.3315813657738254,2.371067120628175,17,1.860627 1.845253 1.879761 1.900956 1.956262 1.945450 2.156979 2.061160 2.336047 2.099247 2.238531 2.244380 2.418783 2.468896 2.606493 2.762851 2.720910
005_tagging,00401,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00401.jpg,596.5105225627806,435.75861746046985,798.4746213791921,887.8253078201949,2.378866111026836,2.4397188248742343,2.506857981330954,2.5120411728042775,17,2.040578 2.029933 2.055514 2.151857 2.170255 2.184201 2.352452 2.274228 2.554896 2.282846 2.533470 2.432670 2.581046 2.496941 2.690376 2.733307 2.876153
005_tagging,00411,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00411.jpg,675.7722486565096,446.75524945453884,849.6393047623142,970.2905244415463,2.452559213228731,2.517753552686597,2.649533981695981,2.66247956847364,17,2.135209 2.142871 2.102276 2.235507 2.199066 2.413486 2.338808 2.603630 2.431738 2.580035 2.438568 2.611343 2.687725 2.499064 2.788697 2.429827 3.055659
005_tagging,00421,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00421.jpg,610.8115592385054,462.402364675136,794.7352711140077,957.1807202798738,2.3457805143339763,2.397695132267935,2.4755313941879353,2.4778282228923665,17,2.047744 2.150999 2.025091 2.179869 2.064386 2.324428 2.166430 2.465679 2.249393 2.476763 2.269705 2.522335 2.428727 2.505315 2.462333 2.849127 2.689943
005_tagging,00431,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00431.jpg,611.8060421985797,405.7818289337208,848.586501597506,981.1727035305692,2.090038063212017,2.1585887968104847,2.1743827860794434,2.1783577319634544,17,1.763516 1.773518 1.757329 1.854814 1.815241 2.036477 1.910525 2.258098 2.015438 2.276218 2.053574 2.227519 2.121247 2.328021 2.286933 2.536703 2.515476
005_tagging,00441,aria03,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria03/images/rgb/00441.jpg,522.7528140081076,516.9153642878935,921.7559836003027,1067.2142384990764,1.705404595692158,1.7694588600639074,1.8595516997941477,1.8933610250519188,17,1.463702 1.496400 1.481270 1.435131 1.497181 1.616449 1.623882 1.741146 1.755916 1.731562 1.684319 1.813800 1.905303 1.887136 1.741998 2.140596 1.976087
005_tagging,00001,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00001.jpg,119.94879011260801,531.3319379804474,233.8925959948659,961.0040458658674,2.809754315795983,3.880141941975115,2.856410275113103,3.9504546552949664,17,2.707535 2.715323 2.681261 2.745040 2.618895 2.913038 2.544299 3.032842 2.520497 3.095477 2.524003 2.983159 2.729662 3.154260 2.739479 3.299092 2.761964
005_tagging,00001,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00001.jpg,769.2640943166004,513.17757281825,868.5930215214626,813.3281773293639,4.152160435219011,4.2870347397142785,4.231130511115212,4.327218100945508,17,3.954573 3.946352 3.976720 3.963751 4.094515 3.963018 4.263998 3.983042 4.334295 3.942900 4.403035 4.152457 4.309804 4.136385 4.392392 4.256786 4.512703
005_tagging,00011,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00011.jpg,130.18717249522444,500.4709247447666,262.579822916687,899.3928030211566,2.7734176161440023,3.7722650898429926,2.801038857791278,3.779966103012301,17,2.715631 2.740141 2.661211 2.754394 2.598647 2.737420 2.588126 2.785301 2.638875 2.868406 2.743187 2.834100 2.767977 2.956692 2.979118 2.994131 2.784743
005_tagging,00011,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00011.jpg,453.4599467221724,482.0559068206312,534.8918290995712,828.8946248364473,3.783262998125798,4.0721292696401825,3.882887438663134,4.141839375687372,17,3.539332 3.550093 3.528123 3.670844 3.546172 3.869679 3.521452 4.027677 3.562609 4.077635 3.613280 4.001484 3.764291 4.151881 3.766820 4.336362 3.787737
005_tagging,00011,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00011.jpg,1015.7406909830603,461.224197558793,1160.976887124138,814.5291050755733,3.346293327465665,4.063883858415683,3.458935729884717,4.1475171778540165,17,3.071996 3.067581 3.089201 3.068076 3.181925 3.083454 3.392547 3.140537 3.569031 3.168808 3.592361 3.340065 3.577807 3.412488 3.680681 3.611253 3.839177
005_tagging,00021,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00021.jpg,0.0,525.6022972504552,58.02790383848524,926.5076062830249,2.3345064157124265,4.074896185489593,2.3506688988704774,4.10778639685976,14,2.258432 2.270681 2.215216 2.272528 2.124913 2.212466 2.166948 2.228133 2.249898 2.356936 2.329730 2.355607 2.345731 2.598159 2.509932 2.418867 2.566449
005_tagging,00021,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00021.jpg,200.76744036689107,469.1355613055331,314.1401082162755,872.0476956995998,3.095885629425042,3.9642245440968593,3.163034027311838,4.028177999130495,17,2.925508 2.934627 2.906967 2.991354 2.838349 3.175666 2.804988 3.317304 2.858737 3.391442 2.939160 3.289570 3.036498 3.444885 3.059093 3.619093 3.096814
005_tagging,00021,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00021.jpg,776.8301379060675,418.04986294372515,933.1110938839812,813.3446535667922,3.300342758412112,3.5128336520560457,3.4315289731823624,3.574348181951354,17,3.012090 3.000002 3.016603 3.012288 3.114989 3.107982 3.319483 3.225466 3.504821 3.339082 3.335063 3.349311 3.513747 3.356774 3.590614 3.442002 3.865510
005_tagging,00031,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00031.jpg,261.71608156849504,496.4356415044306,363.20944051752815,834.5643844976373,3.3832515351853973,4.1298942355989094,3.4306085909875477,4.1411347467188655,17,3.213641 3.251452 3.156629 3.275804 3.123335 3.325136 3.139103 3.483451 3.261848 3.544197 3.430421 3.489216 3.372001 3.655887 3.612208 3.721764 3.459182
005_tagging,00031,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00031.jpg,451.4383267505136,528.7781393509379,548.3998903521851,863.6338193548863,3.2948462787460278,3.500145686948539,3.41987048773583,3.6594422261085713,17,3.051936 3.059860 3.027999 3.138340 2.990604 3.310037 3.009982 3.557957 3.058230 3.741393 3.102393 3.524003 3.315738 3.767150 3.137977 4.039500 3.179288
005_tagging,00031,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00031.jpg,946.7645192240903,432.05612259044545,1107.0906383319134,823.5738988001237,2.997455263920583,3.4844837335879184,3.145937776225412,3.5901336381198163,17,2.748422 2.729136 2.747608 2.695962 2.833143 2.718472 3.039592 2.770879 3.275128 2.778871 3.157820 3.060458 3.231418 3.122907 3.288505 3.307698 3.450718
005_tagging,00041,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00041.jpg,169.0560536752724,509.79101924648194,261.9627150238915,886.3317539334575,2.9996976246801395,4.016807619808721,3.0661596133558455,4.042887319975873,17,2.873136 2.907824 2.819259 2.921141 2.830044 2.968622 2.798246 3.084829 2.798501 3.243175 2.824995 3.123552 3.008767 3.249141 3.172989 3.088100 3.282539
005_tagging,00041,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00041.jpg,221.62008755275366,478.47968104561227,396.77505021112614,1068.362351780353,2.0983804745271586,2.558566944326429,2.1418244046878865,2.6310188841054503,17,2.004830 2.024908 1.976076 2.094250 1.947655 2.204419 1.866333 2.384774 1.831996 2.488314 1.864731 2.254174 2.029474 2.474941 1.921443 2.509513 1.794634
005_tagging,00041,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00041.jpg,775.2838082176012,418.2257277441405,899.3742068254159,796.9529355737769,3.3110753569133027,3.5045874657028566,3.4693582467118516,3.613563363017169,17,3.030265 3.008564 3.038593 3.005874 3.142741 3.042542 3.354698 3.057179 3.593528 2.992665 3.554790 3.362229 3.576487 3.472577 3.612324 3.662303 3.780921
005_tagging,00051,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00051.jpg,208.97504362949408,579.5764202336859,283.75718377489363,900.3433962677921,3.4542719161468467,4.424018446291225,3.464802971911743,4.485444699662404,17,3.314408 3.333099 3.291853 3.395759 3.234060 3.499253 3.209942 3.654762 3.274342 3.693368 3.456536 3.563352 3.366254 3.718529 3.383726 3.852370 3.481010
005_tagging,00051,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00051.jpg,81.01914401233472,464.7200277618661,285.19142552836746,1350.2644915273893,1.37113081423506,1.9834522947698616,1.3883569318306248,1.980218726363929,17,1.442593 1.444648 1.405718 1.422417 1.301084 1.461666 1.180029 1.600338 1.113920 1.716838 1.145147 1.481359 1.295355 1.548257 1.252310 1.420909 1.076639
005_tagging,00051,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00051.jpg,691.7139151618418,490.6587597564045,779.277493692489,854.0711664221839,3.3681286627241214,3.4330100614889965,3.4799660119571048,3.4979905643395544,17,3.173768 3.155101 3.187667 3.112746 3.280209 3.084615 3.440819 3.061966 3.684847 3.080629 3.624599 3.362655 3.597277 3.466704 3.627194 3.593515 3.723877
005_tagging,00061,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00061.jpg,151.3544805102887,648.2009112703442,315.4742570267232,955.0240251046243,3.311722368436853,4.369145409989828,3.39341542913979,4.46851104876913,17,3.063574 3.078578 3.050091 3.210290 3.052107 3.325622 3.118843 3.514827 3.123579 3.650485 3.112159 3.465562 3.321269 3.560144 3.267287 3.890578 3.494287
005_tagging,00061,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00061.jpg,0.0,511.2470844076008,168.1888933725986,1358.8385151895122,0.9105901748097568,1.7001813574103075,0.8156341808468632,1.6729755379426219,12,0.984003 1.003154 0.961812 1.009242 0.893438 0.909254 0.737864 0.953970 0.629093 1.041453 0.710636 0.829988 0.801280 0.806257 0.935388 0.511117 0.950431
005_tagging,00061,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00061.jpg,592.7387504870203,562.6805129761208,698.3751484892018,923.4050390191644,3.313984317027804,3.362694584903403,3.4317581251741056,3.4423299179287277,17,3.145968 3.115584 3.163857 3.077999 3.258074 3.050309 3.420452 2.958180 3.618236 3.031588 3.580235 3.310085 3.553432 3.364180 3.536218 3.490882 3.662455
005_tagging,00071,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00071.jpg,195.6749937325792,389.10604456484543,436.00492272129395,814.8147919892695,2.557212265224487,3.212577167376505,2.7496930994347277,3.3133305141397433,17,2.164581 2.154221 2.166484 2.199093 2.255257 2.307456 2.487370 2.338726 2.754928 2.249634 2.772710 2.681705 2.817681 2.826562 2.918854 3.120740 3.256606
005_tagging,00081,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00081.jpg,204.20112787215686,566.2088522916041,332.53158494064877,900.7045675277183,2.932724116370708,3.7264531518369672,3.000669716217666,3.764304699141487,17,2.670509 2.670295 2.660845 2.786025 2.732160 2.840956 2.916184 2.919953 3.007149 2.898177 2.979620 2.972970 3.028369 3.110707 3.014753 3.374069 3.273567
005_tagging,00081,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00081.jpg,52.011837968693555,517.0752295330556,281.9907653434927,1358.28199113316,1.0706302141864352,1.6459225927460115,1.0696626009652914,1.6688745938141851,17,1.091923 1.090221 1.051736 1.070355 0.979446 1.050333 0.878121 1.145598 0.832063 1.264522 0.962163 1.121587 1.017738 1.230825 1.163861 1.077452 1.172771
005_tagging,00081,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00081.jpg,613.4774183002335,513.9415049543522,764.7012585849056,900.297024720338,3.0146340043462505,3.059279557882925,3.1761033915404076,3.1773440975163982,17,2.752646 2.722719 2.770168 2.700646 2.851929 2.739307 3.035539 2.709945 3.278860 2.665536 3.136494 3.067938 3.284269 3.222965 3.355790 3.417591 3.536438
005_tagging,00091,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00091.jpg,186.307585521102,549.0630310582791,343.28954376997655,915.7774695057661,3.141990359286375,4.006296046304878,3.193191659008133,4.042426983858479,17,2.985617 3.016732 2.943889 3.073509 2.962516 3.125350 3.134531 3.183549 3.193398 3.266926 3.144467 3.168700 3.217683 3.132844 3.233627 3.162253 3.468245
005_tagging,00091,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00091.jpg,73.39690857924347,538.0614556576436,426.4704155334041,1408.0,1.1459564023908781,1.613366084696593,1.0335993250444488,1.5327398207626213,17,1.352759 1.347024 1.327498 1.276750 1.204445 1.186851 1.057120 1.138818 0.912820 1.153842 0.934818 1.065031 1.002167 1.134997 1.170236 1.114708 1.101372
005_tagging,00091,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00091.jpg,619.9682716325747,542.9916910373554,772.621548422946,954.4676795320029,2.9267657454627236,2.96613138896414,3.0539195277325435,3.0591121074040517,17,2.741366 2.710279 2.752376 2.664350 2.821311 2.669597 2.995258 2.680278 3.045326 2.743527 2.834435 2.947248 3.160591 3.072314 3.236623 3.238193 3.441947
005_tagging,00101,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00101.jpg,292.37409302585417,563.0734062637019,378.31789430543535,841.7184517673071,4.013996851369422,4.737677588224367,4.071727942568492,4.78590869432944,17,3.825495 3.838922 3.814548 3.926678 3.879426 3.956154 4.046339 3.979128 4.108004 3.956100 4.124578 4.016897 4.126559 3.946046 4.170711 4.216060 4.306302
005_tagging,00101,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00101.jpg,188.02231870816786,476.2359722873893,585.2716315759053,1299.2249989867332,1.3683377807401993,1.6277250605361095,1.28740026728618,1.5353319054774297,17,1.484856 1.462548 1.459401 1.371716 1.346832 1.273809 1.295274 1.263867 1.364673 1.322965 1.558557 1.266138 1.308662 1.391800 1.475097 1.222322 1.393227
005_tagging,00101,aria04,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00101.jpg,637.6586980383937,561.0340049510733,742.6079668058638,956.2357346880126,3.0208112847159696,3.05997597176746,3.148264856646948,3.15529017868384,17,2.864363 2.829354 2.890772 2.784079 2.958891 2.760944 3.121398 2.740721 3.281871 2.734232 3.029623 3.032698 3.263832 3.157839 3.295854 3.293797 3.313524
005_tagging,00111,aria04,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00111.jpg,412.06301527386506,565.6632552776709,505.1378615423131,794.8394841258846,5.044257275205426,5.4630686296625655,5.174301104737827,5.5538831205863035,17,4.843669 4.869020 4.824933 4.960606 4.850979 4.993455 5.048259 4.969579 5.160038 4.844203 5.160813 5.127560 5.221042 5.068331 5.201652 5.277804 5.330429
005_tagging,00111,aria04,aria02,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/005_tagging/ego/aria04/images/rgb/00111.jpg,360.7668111800177,415.58371398703247,680.4396880243461,1298.4731979248493,1.4916712472335814,1.6450875341340587,1.4588230782087157,1.558168906833333,17,1.546928 1.521215 1.537737 1.430306 1.477061 1.288781 1.510250 1.276551 1.573335 1.424027 1.626386 1.375968 1.541679 1.414718 1.730273 1.393753 1.689444
